source_file,benchmark,component,n,mean_seconds,std_seconds,median_seconds,mean_percent_of_total
large_3000_r10_g20\Soykb\reports\Soykb_3000_wfcommons_extended_run_metrics.csv,Soykb_3000_wfcommons,initialization,10,13.687679249997018,0.1574313564391703,13.648802900017472,83.325977356438
large_3000_r10_g20\Soykb\reports\Soykb_3000_wfcommons_extended_run_metrics.csv,Soykb_3000_wfcommons,controller_selection,10,0.011120469949673861,0.0012903380288457659,0.01076535030733794,0.06769767250497745
large_3000_r10_g20\Soykb\reports\Soykb_3000_wfcommons_extended_run_metrics.csv,Soykb_3000_wfcommons,mutation_and_local_repair,10,0.08588332001818344,0.024269407397387907,0.08466215003863908,0.5228287022529718
large_3000_r10_g20\Soykb\reports\Soykb_3000_wfcommons_extended_run_metrics.csv,Soykb_3000_wfcommons,archive_operations,10,0.023961369978496804,0.002454452254110071,0.02406529983272776,0.145868743399864
large_3000_r10_g20\Soykb\reports\Soykb_3000_wfcommons_extended_run_metrics.csv,Soykb_3000_wfcommons,fitness_evaluation,10,1.7712062700069509,0.05649441396894335,1.7578248000936583,10.782506723936592
large_3000_r10_g20\Soykb\reports\Soykb_3000_wfcommons_extended_run_metrics.csv,Soykb_3000_wfcommons,reward_and_controller_update,10,0.3916505699802656,0.025496849031000572,0.3882401999144349,2.3842366503305343
large_3000_r10_g20\Soykb\reports\Soykb_3000_wfcommons_extended_run_metrics.csv,Soykb_3000_wfcommons,environmental_survival,10,0.19753191995550878,0.013593363412416124,0.19473284992272966,1.2025077435526577
large_3000_r10_g20\Soykb\reports\Soykb_3000_wfcommons_extended_run_metrics.csv,Soykb_3000_wfcommons,final_postprocessing,10,0.00248332999763079,0.00037102231177790285,0.0023658999998588115,0.01511767593116207
large_3000_r10_g20\Soykb\reports\Soykb_3000_wfcommons_extended_run_metrics.csv,Soykb_3000_wfcommons,construction,10,0.09775996002135798,0.021352322929647477,0.09068180003669113,0.5951296831497372
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_run_metrics.csv,Srasearch_3000_wfcommons,initialization,10,13.552615139994305,0.0297842902811234,13.547583949955879,86.75516896858933
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_run_metrics.csv,Srasearch_3000_wfcommons,controller_selection,10,0.010690860089380295,0.0006463786179664945,0.010633350088028237,0.06843604454882538
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_run_metrics.csv,Srasearch_3000_wfcommons,mutation_and_local_repair,10,0.06649891000124626,0.010710765471637481,0.06810739994398318,0.4256834650576198
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_run_metrics.csv,Srasearch_3000_wfcommons,archive_operations,10,0.023172650061314925,0.0021044939576515894,0.023167800100054592,0.14833647607883102
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_run_metrics.csv,Srasearch_3000_wfcommons,fitness_evaluation,10,1.133998589986004,0.09483320185678214,1.1069346500444226,7.259133257171439
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_run_metrics.csv,Srasearch_3000_wfcommons,reward_and_controller_update,10,0.3849691600189544,0.01915726045915636,0.37954050008556806,2.464326196837191
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_run_metrics.csv,Srasearch_3000_wfcommons,environmental_survival,10,0.19688234998029658,0.010681569170147074,0.19568144986988045,1.260314807366451
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_run_metrics.csv,Srasearch_3000_wfcommons,final_postprocessing,10,0.0029635599930770695,0.0006688214236207617,0.0027831000043079257,0.018970814510125656
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_run_metrics.csv,Srasearch_3000_wfcommons,construction,10,0.09494902000878938,0.023038610597520215,0.10372665000613779,0.607802862338785
quick_adare_trace\Montage\reports\Montage_25_adare_only_run_metrics.csv,Montage_25,construction,1,0.0012984999921172857,0.0,0.0012984999921172857,0.0521709793931396
quick_adare_trace\Montage\reports\Montage_25_adare_only_run_metrics.csv,Montage_25,initialization,1,2.308771399955731,0.0,2.308771399955731,92.76154475300211
quick_adare_trace\Montage\reports\Montage_25_adare_only_run_metrics.csv,Montage_25,controller_selection,1,0.003986699739471078,0.0,0.003986699739471078,0.16017715149573455
quick_adare_trace\Montage\reports\Montage_25_adare_only_run_metrics.csv,Montage_25,mutation_and_local_repair,1,0.0007754999678581953,0.0,0.0007754999678581953,0.031157946159506747
quick_adare_trace\Montage\reports\Montage_25_adare_only_run_metrics.csv,Montage_25,archive_operations,1,0.002735899994149804,0.0,0.002735899994149804,0.10992266698726927
quick_adare_trace\Montage\reports\Montage_25_adare_only_run_metrics.csv,Montage_25,fitness_evaluation,1,0.08462779998080805,0.0,0.08462779998080805,3.4001657571721307
quick_adare_trace\Montage\reports\Montage_25_adare_only_run_metrics.csv,Montage_25,reward_and_controller_update,1,0.026924599951598793,0.0,0.026924599951598793,1.0817733983601838
quick_adare_trace\Montage\reports\Montage_25_adare_only_run_metrics.csv,Montage_25,environmental_survival,1,0.04849770001601428,0.0,0.04849770001601428,1.9485348660068469
quick_adare_trace\Montage\reports\Montage_25_adare_only_run_metrics.csv,Montage_25,final_postprocessing,1,0.00015580002218484879,0.0,0.00015580002218484879,0.006259714898883314
quick_controller_ablation\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,initialization,1,2.3378258000011556,0.0,2.3378258000011556,94.95250051327798
quick_controller_ablation\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,controller_selection,1,0.0018281001248396933,0.0,0.0018281001248396933,0.0742496203276047
quick_controller_ablation\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,mutation_and_local_repair,1,0.0002188999205827713,0.0,0.0002188999205827713,0.008890779980904406
quick_controller_ablation\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,archive_operations,1,0.001528099994175136,0.0,0.001528099994175136,0.06206489614460708
quick_controller_ablation\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,fitness_evaluation,1,0.02902329998323694,0.0,0.02902329998323694,1.178802503828114
quick_controller_ablation\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,reward_and_controller_update,1,0.010445399966556579,0.0,0.010445399966556579,0.42424754046489144
quick_controller_ablation\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,environmental_survival,1,0.07491169997956604,0.0,0.07491169997956604,3.042593349237892
quick_controller_ablation\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,final_postprocessing,1,4.080001963302493e-05,0.0,4.080001963302493e-05,0.0016571225645403676
quick_controller_ablation\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,construction,1,0.0013390000094659626,0.0,0.0013390000094659626,0.05438446230084089
quick_extended\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,initialization,1,2.1569259999669157,0.0,2.1569259999669157,96.8363811248234
quick_extended\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,controller_selection,1,0.0020187998889014125,0.0,0.0020187998889014125,0.09063513326808936
quick_extended\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,mutation_and_local_repair,1,0.00022209994494915009,0.0,0.00022209994494915009,0.009971299394243516
quick_extended\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,archive_operations,1,0.0035370999830774963,0.0,0.0035370999830774963,0.15880005250210374
quick_extended\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,fitness_evaluation,1,0.026527600071858615,0.0,0.026527600071858615,1.1909712205818819
quick_extended\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,reward_and_controller_update,1,0.010575799853540957,0.0,0.010575799853540957,0.4748063611514963
quick_extended\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,environmental_survival,1,0.021377300028689206,0.0,0.021377300028689206,0.9597456625909275
quick_extended\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,final_postprocessing,1,5.759997293353081e-05,0.0,5.759997293353081e-05,0.0025859825195006492
quick_extended\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,construction,1,0.0023519000387750566,0.0,0.0023519000387750566,0.10558984801787435
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,initialization,20,2.714258310000878,2.1623457114331024,2.210310800001025,47.087614051848135
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,controller_selection,20,0.05674681004602462,0.012696684746924517,0.05295949938590638,0.9844574778587973
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,mutation_and_local_repair,20,0.012046780006494373,0.002264731463257758,0.011494600010337308,0.20899047280181085
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,archive_operations,20,0.029903735063271597,0.004792217375608411,0.02998285015928559,0.5187772770851703
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,fitness_evaluation,20,1.489269714980037,0.22562901541491687,1.4912154499616008,25.836213635121254
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,reward_and_controller_update,20,0.4010764850216219,0.07014891955243346,0.3829456500825472,6.957972519558712
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,environmental_survival,20,0.9229923849663464,0.13151238865425532,0.8909199498593807,16.012296632178717
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,final_postprocessing,20,0.0002873849967727438,8.278295040990755e-05,0.0002806499833241105,0.004985624898877883
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,construction,20,0.0018194250005763024,0.0007411302563538487,0.0014462000108323991,0.031563827918571534
reward_sensitivity_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,initialization,20,2.2113557250006126,0.06079760329584023,2.2103175499942154,47.978967776857715
reward_sensitivity_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,controller_selection,20,0.044787244757753794,0.0022186503498721603,0.04442814984940924,0.9717322946971427
reward_sensitivity_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,mutation_and_local_repair,20,0.008766090031713247,0.0003501255533114295,0.008679700084030628,0.1901946151881498
reward_sensitivity_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,archive_operations,20,0.026506560019333845,0.0011544303692564107,0.026307149935746565,0.5751030350590073
reward_sensitivity_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,fitness_evaluation,20,1.102114119977341,0.046283074512076465,1.0954964498523623,23.912162684182388
reward_sensitivity_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,reward_and_controller_update,20,0.3026368900842499,0.007588719096959729,0.30121460030204616,6.566200739791257
reward_sensitivity_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,environmental_survival,20,0.8039622499461985,0.016909577182736363,0.80109080002876,17.44327176667517
reward_sensitivity_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,final_postprocessing,20,0.00024931000370997936,4.395325935949518e-05,0.00023729997337795794,0.005409186997467837
reward_sensitivity_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,construction,20,0.0011465650022728369,6.50652190618638e-05,0.0011338999902363867,0.02487659704686635
reward_sensitivity_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,initialization,20,2.35882714499312,0.32368105858200175,2.2740726500051096,46.34681587706052
reward_sensitivity_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,controller_selection,20,0.05032641541329212,0.007801349968508456,0.048298602196155116,0.9888257873677784
reward_sensitivity_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,mutation_and_local_repair,20,0.010522869948181324,0.001616735160732376,0.010211550019448623,0.20675593674670711
reward_sensitivity_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,archive_operations,20,0.025968595061567613,0.0032383786721926285,0.02504864995717071,0.5102373425111351
reward_sensitivity_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,fitness_evaluation,20,1.3065381249529309,0.1991399578643452,1.1879973999457434,25.671182410328758
reward_sensitivity_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,reward_and_controller_update,20,0.3491539299488068,0.047518638821056704,0.32894795009633526,6.860262286890308
reward_sensitivity_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,environmental_survival,20,0.8652781450131443,0.12638022478260666,0.8282616498181596,17.001197800564416
reward_sensitivity_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,final_postprocessing,20,0.00025494999717921016,6.889778896841634e-05,0.00023274996783584356,0.005009320247226686
reward_sensitivity_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,construction,20,0.0013673199980985373,0.00025353043767589294,0.001278899988392368,0.026865439602646462
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,initialization,20,2.09187888999586,0.06430608172049111,2.0676435499917716,47.28983454061806
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,controller_selection,20,0.04459566490259022,0.001174538143634686,0.04447674978291616,1.0081470894696551
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,mutation_and_local_repair,20,0.009550084956572391,0.0005558236743800604,0.0095671002054587,0.2158929656993899
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,archive_operations,20,0.023674629986635408,0.0007061366133276273,0.023638150072656572,0.5351979697450644
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,fitness_evaluation,20,1.0915974650677527,0.020109841132084038,1.090231249894714,24.677080377303433
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,reward_and_controller_update,20,0.30390327995992267,0.006013154280528424,0.30205119980382733,6.870156725796068
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,environmental_survival,20,0.7494947749393759,0.03378844303370167,0.7416427998978179,16.94337280491941
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,final_postprocessing,20,0.0002119699929608032,1.7771322777240933e-05,0.00021379999816417694,0.004791876787241826
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_run_metrics.csv,CyberShake_30,construction,20,0.0012973050033906475,0.00010827298344969903,0.0012756500218529254,0.029327385659110066
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,initialization,20,2.0779245400073707,0.06015977144265382,2.0570135999878403,46.93009618770837
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,controller_selection,20,0.044254420293145816,0.0008352544573464602,0.044272148923482746,0.9994897124999733
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,mutation_and_local_repair,20,0.008535515051335096,0.0003031387726847902,0.00854760009679012,0.19277530760061562
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,archive_operations,20,0.025893300073221326,0.0010928087465440367,0.025529900274705142,0.5848023061747769
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,fitness_evaluation,20,1.080644675012445,0.026089009506748126,1.0739873999264091,24.40644863017451
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,reward_and_controller_update,20,0.29722843994968573,0.005365961964089583,0.29630500019993633,6.712928697839899
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,environmental_survival,20,0.7865155499806861,0.011719560002078215,0.7846283501712605,17.763518213992032
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,final_postprocessing,20,0.00022917000460438431,1.5584181313870797e-05,0.0002260499750263989,0.0051758233527494585
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_run_metrics.csv,Epigenomics_24,construction,20,0.001160240004537627,0.00017145887845598063,0.0011102500138804317,0.026204115676686165
small_all_algorithms_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,initialization,20,2.0724087449954824,0.07895523347194847,2.052341550006531,47.27601642851446
small_all_algorithms_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,controller_selection,20,0.044824259719462134,0.00152719318189491,0.0447037008125335,1.0225359471246154
small_all_algorithms_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,mutation_and_local_repair,20,0.009248420028598048,0.000769974916413529,0.009152900252956897,0.21097597578934973
small_all_algorithms_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,archive_operations,20,0.02329303003498353,0.0008952760648665851,0.023151450150180608,0.5313631653326008
small_all_algorithms_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,fitness_evaluation,20,1.0741782049677568,0.03762881810651914,1.0666137499792967,24.50427146084956
small_all_algorithms_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,reward_and_controller_update,20,0.3030810650496278,0.011123555915659677,0.30230044992640615,6.91391862008819
small_all_algorithms_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,environmental_survival,20,0.7492405848955969,0.0480602949222702,0.7303820499219,17.091758701544773
small_all_algorithms_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,final_postprocessing,20,0.0002197749970946461,4.0626911139420335e-05,0.00021349996677599847,0.005013531427288905
small_all_algorithms_r20_g70\Montage\reports\Montage_25_extended_run_metrics.csv,Montage_25,construction,20,0.0011832949967356399,7.740012422066396e-05,0.0011560000129975379,0.026993455726599447
