benchmark,baseline,metric,adare_mean,adare_std,baseline_mean,baseline_std,gain_percent
Montage_1000,QMOEA/D-AWA-style,coverage,0.02284476267665923,0.02762024251440107,0.014681597952896882,0.021082937233700635,55.60133678876312
Montage_1000,QMOEA/D-AWA-style,time,14.411891245000334,0.3494580787579519,17.88869698999979,0.7435130914916047,19.43576855789482
Montage_1000,QMOEA/D-AWA-style,makespan_best,72503.15590966753,1144.8010517371936,82996.54914449959,1821.875459365618,12.643168111197884
Montage_1000,QMOEA/D-AWA-style,latency_best,11331682.218444165,179436.0407835386,12550966.056185897,266553.5585803039,9.714661264188454
Montage_1000,QMOEA/D-AWA-style,cost_best,251797.01212984603,3781.843311253407,253621.8441064613,5901.970778507184,0.7195089930224118
Montage_1000,QMOEA/D-AWA-style,energy_best,616098273.472616,2886033.526944122,602731229.7947313,2915265.098666123,-2.217745326127706
Sipht_1000,NSGA-III,hv,0.5284967020950868,0.02602343683375133,0.5085283253131961,0.027498699054295382,3.9266990230273606
Sipht_1000,NSGA-III,igd,0.1242924255682474,0.008060478426955746,0.13355055253000572,0.010495835211901382,6.9323015040901685
Sipht_1000,NSGA-III,spacing,0.05834471638455198,0.009946531905270792,0.06044035873536581,0.013017860314215098,3.467289729350326
Sipht_1000,NSGA-III,epsilon,0.28369040983454313,0.03534550458790492,0.3089272091645802,0.04301671724675432,8.169173378506859
Sipht_1000,NSGA-III,coverage,0.3624250257640153,0.19027001169210883,0.23730165961221533,0.14926072350066247,52.72755629112302
Sipht_1000,NSGA-III,time,15.662703585000235,4.1684080167016635,15.330643324999983,2.6616822591225486,-2.1659903825350595
Sipht_1000,NSGA-III,makespan_best,944238.6865902174,37584.578773341316,961648.0595840939,38025.58494123965,1.8103684420063086
Sipht_1000,NSGA-III,latency_best,189743711.9146237,2634922.5386403883,190017787.023661,2959711.427689078,0.1442365545511549
Sipht_1000,NSGA-III,cost_best,3000945.9526305357,146676.0643926554,2913200.610863074,191893.0770788941,-3.0119910534230523
Sipht_1000,NSGA-III,energy_best,8665460208.08217,79972040.84288563,8712586083.712051,111634320.08371426,0.540894232517042
Sipht_1000,QL-NSGA-III,hv,0.5284967020950868,0.02602343683375133,0.5292434972814123,0.03527236215913818,-0.14110616193898878
Sipht_1000,QL-NSGA-III,igd,0.1242924255682474,0.008060478426955746,0.1254526322362253,0.01044695445080538,0.9248165202251329
Sipht_1000,QL-NSGA-III,spacing,0.05834471638455198,0.009946531905270792,0.06251444408649298,0.01301065744748664,6.670022844915491
Sipht_1000,QL-NSGA-III,epsilon,0.28369040983454313,0.03534550458790492,0.28589311861853356,0.04105448089176708,0.7704658281507972
Sipht_1000,QL-NSGA-III,coverage,0.29045722133968943,0.1619132256907854,0.3158943864232025,0.1836163317629313,-8.052427069544375
Sipht_1000,QL-NSGA-III,time,15.662703585000235,4.1684080167016635,15.244897274999857,1.995533923716795,-2.740630536655301
Sipht_1000,QL-NSGA-III,makespan_best,944238.6865902174,37584.578773341316,960934.6959811121,37993.665009820565,1.737475965923791
Sipht_1000,QL-NSGA-III,latency_best,189743711.9146237,2634922.5386403883,189555567.9030993,3707994.670428218,-0.09925533372915121
Sipht_1000,QL-NSGA-III,cost_best,3000945.9526305357,146676.0643926554,2901862.0945510752,204735.2019494168,-3.4144923104896527
Sipht_1000,QL-NSGA-III,energy_best,8665460208.08217,79972040.84288563,8657224359.255943,104094790.3857225,-0.09513267167925205
Sipht_1000,OVEA-style,hv,0.5284967020950868,0.02602343683375133,0.3533231479050162,0.03470401751973257,49.578850191033204
Sipht_1000,OVEA-style,igd,0.1242924255682474,0.008060478426955746,0.21365613743673978,0.02310209636669869,41.82595124137333
Sipht_1000,OVEA-style,spacing,0.05834471638455198,0.009946531905270792,0.08170158558085115,0.03708103907734779,28.588024369717314
Sipht_1000,OVEA-style,epsilon,0.28369040983454313,0.03534550458790492,0.4662358294613938,0.08645153653086834,39.15302258896132
Sipht_1000,OVEA-style,coverage,0.19262604479066842,0.13713455986533546,0.1097871084812209,0.0900621137949329,75.45415618958316
Sipht_1000,OVEA-style,time,15.662703585000235,4.1684080167016635,15.959868110000025,3.5341155407131457,1.861948500774856
